Cm_Code,Commodity,Cn_Code,Country,Year,Area Harvested,Beginning Stocks,Production,Rough Production,Imports,Ty Imports,Milling Rate (.9999),Ty Imp. From U.S.,Total Supply,Exports,Ty Exports,Feed Dom. Consumption,Fsi Consumption,Domestic Consumption,Ending Stocks,Total Distribution,Yield,Unit Description
440000,Corn,TU,Turkey,2003/2004,525,646,2500,0,1025,1023,0,655,4171,12,12,2500,900,3400,759,4171,4.76,
440000,Corn,TU,Turkey,2004/2005,545,759,3000,0,181,187,0,10,3940,9,11,2600,900,3500,431,3940,5.51,
440000,Corn,TU,Turkey,2005/2006,550,431,3700,0,67,61,0,37,4198,312,311,2600,900,3500,386,4198,6.73,
440000,Corn,TU,Turkey,2006/2007,425,386,2800,0,1034,1052,0,366,4220,11,12,2800,900,3700,509,4220,6.59,
440000,Corn,TU,Turkey,2007/2008,450,509,2900,0,1102,1096,0,422,4511,12,11,3000,900,3900,599,4511,6.44,
440000,Corn,TU,Turkey,2008/2009,520,599,4150,0,499,516,0,29,5248,66,176,3500,900,4400,782,5248,7.98,
440000,Corn,TU,Turkey,2009/2010,500,782,4000,0,528,499,0,0,5310,272,161,3400,900,4300,738,5310,8.0,
440000,Corn,TU,Turkey,2010/2011,490,738,3600,0,442,453,0,10,4780,13,14,3500,900,4400,367,4780,7.35,
440000,Corn,TU,Turkey,2011/2012,450,367,3600,0,699,729,0,0,4666,19,19,3400,900,4300,347,4666,8.0,
440000,Corn,TU,Turkey,2012/2013,525,347,4400,0,1662,1656,0,0,6409,16,16,5150,950,6100,293,6409,8.38,
440000,Corn,TU,Turkey,2013/2014,580,293,5100,0,1304,1381,0,0,6697,253,253,4800,1000,5800,644,6697,8.79,
440000,Corn,TU,Turkey,2014/2015,550,644,4800,0,2364,2377,0,13,7808,46,66,6000,1050,7050,712,7808,8.73,
440000,Corn,TU,Turkey,2015/2016,620,712,6200,0,567,567,0,4,7479,67,51,5500,1050,6550,862,7479,10.0,
440000,Corn,TU,Turkey,2016/2017,570,862,5500,0,1389,1421,0,3,7751,97,108,5800,1050,6850,804,7751,9.65,
440000,Corn,TU,Turkey,2017/2018,530,804,5300,0,2719,2715,0,3,8823,88,82,6900,1070,7970,765,8823,10.0,
440000,Corn,TU,Turkey,2018/2019,530,765,5700,0,2400,2400,0,0,8865,50,50,7100,1100,8200,615,8865,10.76,
440000,Corn,TX,Turkmenistan,2000/2001,25,0,50,0,0,0,0,0,50,0,0,40,10,50,0,50,2.0,
440000,Corn,TX,Turkmenistan,2001/2002,25,0,50,0,0,0,0,0,50,0,0,40,10,50,0,50,2.0,
440000,Corn,TX,Turkmenistan,2002/2003,25,0,50,0,0,0,0,0,50,0,0,40,10,50,0,50,2.0,
440000,Corn,TX,Turkmenistan,2003/2004,25,0,50,0,0,0,0,0,50,0,0,40,10,50,0,50,2.0,
440000,Corn,TX,Turkmenistan,2004/2005,25,0,50,0,0,0,0,0,50,0,0,40,10,50,0,50,2.0,
440000,Corn,TX,Turkmenistan,2005/2006,25,0,50,0,0,0,0,0,50,0,0,40,10,50,0,50,2.0,
440000,Corn,TX,Turkmenistan,2006/2007,25,0,50,0,0,0,0,0,50,0,0,40,10,50,0,50,2.0,
440000,Corn,TX,Turkmenistan,2007/2008,25,0,50,0,0,0,0,0,50,0,0,40,10,50,0,50,2.0,
440000,Corn,TX,Turkmenistan,2008/2009,3,0,3,0,0,0,0,0,3,0,0,0,3,3,0,3,1.0,
440000,Corn,TX,Turkmenistan,2009/2010,3,0,5,0,5,5,0,0,10,0,0,0,10,10,0,10,1.67,
440000,Corn,TX,Turkmenistan,2010/2011,3,0,6,0,0,0,0,0,6,0,0,0,6,6,0,6,2.0,
440000,Corn,TX,Turkmenistan,2011/2012,3,0,6,0,1,1,0,0,7,0,0,0,7,7,0,7,2.0,
440000,Corn,TX,Turkmenistan,2012/2013,32,0,48,0,0,0,0,0,48,0,0,38,10,48,0,48,1.5,
440000,Corn,TX,Turkmenistan,2013/2014,40,0,52,0,0,0,0,0,52,0,0,42,10,52,0,52,1.3,
440000,Corn,TX,Turkmenistan,2014/2015,38,0,50,0,1,1,0,0,51,0,0,41,10,51,0,51,1.32,
440000,Corn,TX,Turkmenistan,2015/2016,37,0,51,0,1,1,0,0,52,0,0,42,10,52,0,52,1.38,
440000,Corn,TX,Turkmenistan,2016/2017,37,0,50,0,1,1,0,0,51,0,0,41,10,51,0,51,1.35,
440000,Corn,TX,Turkmenistan,2017/2018,35,0,48,0,2,2,0,0,50,0,0,40,10,50,0,50,1.37,
440000,Corn,TX,Turkmenistan,2018/2019,35,0,40,0,2,2,0,0,42,0,0,32,10,42,0,42,1.14,
440000,Corn,UG,Uganda,2000/2001,630,0,800,0,0,0,0,0,800,24,24,0,776,776,0,800,1.27,
440000,Corn,UG,Uganda,2001/2002,630,0,800,0,0,0,0,0,800,42,42,0,758,758,0,800,1.27,
440000,Corn,UG,Uganda,2002/2003,675,0,1215,0,12,12,0,12,1227,31,31,0,1196,1196,0,1227,1.8,
440000,Corn,UG,Uganda,2003/2004,710,0,1300,0,17,17,0,17,1317,92,92,0,1225,1225,0,1317,1.83,
440000,Corn,UG,Uganda,2004/2005,750,0,1080,0,0,0,0,0,1080,50,50,0,1030,1030,0,1080,1.44,
440000,Corn,UG,Uganda,2005/2006,780,0,1170,0,30,30,0,0,1200,50,50,0,1150,1150,0,1200,1.5,
440000,Corn,UG,Uganda,2006/2007,820,0,1258,0,0,0,0,0,1258,50,50,100,1100,1200,8,1258,1.53,
440000,Corn,UG,Uganda,2007/2008,844,8,1262,0,0,0,0,0,1270,25,25,100,1100,1200,45,1270,1.5,
440000,Corn,UG,Uganda,2008/2009,862,45,1266,0,0,0,0,0,1311,25,25,100,1150,1250,36,1311,1.47,
440000,Corn,UG,Uganda,2009/2010,942,36,2355,0,0,0,0,0,2391,100,100,200,1800,2000,291,2391,2.5,
440000,Corn,UG,Uganda,2010/2011,1032,291,2374,0,5,5,0,0,2670,100,100,200,2000,2200,370,2670,2.3,
440000,Corn,UG,Uganda,2011/2012,1063,370,2551,0,10,10,0,0,2931,100,100,200,2200,2400,431,2931,2.4,
440000,Corn,UG,Uganda,2012/2013,1094,431,2734,0,5,5,0,0,3170,100,100,200,2500,2700,370,3170,2.5,
440000,Corn,UG,Uganda,2013/2014,1101,370,2748,0,5,5,0,0,3123,300,300,200,2300,2500,323,3123,2.5,
440000,Corn,UG,Uganda,2014/2015,1103,323,2763,0,5,5,0,0,3091,250,250,200,2300,2500,341,3091,2.51,
440000,Corn,UG,Uganda,2015/2016,1125,341,2647,0,5,5,0,0,2993,100,100,200,2300,2500,393,2993,2.35,
440000,Corn,UG,Uganda,2016/2017,1158,393,2668,0,5,5,0,0,3066,100,100,200,2400,2600,366,3066,2.3,
440000,Corn,UG,Uganda,2017/2018,1185,366,3015,0,5,5,0,0,3386,400,400,200,2450,2650,336,3386,2.54,
440000,Corn,UG,Uganda,2018/2019,1200,336,2800,0,5,5,0,0,3141,100,100,200,2500,2700,341,3141,2.33,
440000,Corn,UP,Ukraine,2000/2001,1279,267,3848,0,26,26,0,0,4141,397,397,2200,600,2800,944,4141,3.01,
440000,Corn,UP,Ukraine,2001/2002,1123,944,3641,0,4,4,0,0,4589,349,349,2700,600,3300,940,4589,3.24,
440000,Corn,UP,Ukraine,2002/2003,1189,940,4180,0,23,23,0,0,5143,811,811,2800,700,3500,832,5143,3.52,
440000,Corn,UP,Ukraine,2003/2004,1989,832,6875,0,0,0,0,0,7707,1238,1238,4900,700,5600,869,7707,3.46,
440000,Corn,UP,Ukraine,2004/2005,2300,869,8867,0,14,14,0,4,9750,2334,2334,5300,700,6000,1416,9750,3.86,
440000,Corn,UP,Ukraine,2005/2006,1660,1416,7167,0,12,12,0,0,8595,2464,2464,4400,700,5100,1031,8595,4.32,
440000,Corn,UP,Ukraine,2006/2007,1720,1031,6426,0,24,24,0,0,7481,1027,1027,4500,750,5250,1204,7481,3.74,
440000,Corn,UP,Ukraine,2007/2008,1903,1204,7421,0,24,24,0,2,8649,2074,2074,5000,750,5750,825,8649,3.9,
440000,Corn,UP,Ukraine,2008/2009,2440,825,11447,0,12,12,0,0,12284,5497,5497,5600,750,6350,437,12284,4.69,
440000,Corn,UP,Ukraine,2009/2010,2089,437,10486,0,21,21,0,0,10944,5072,5072,4500,700,5200,672,10944,5.02,
440000,Corn,UP,Ukraine,2010/2011,2648,672,11919,0,38,38,0,1,12629,5008,5008,6000,1100,7100,521,12629,4.5,
440000,Corn,UP,Ukraine,2011/2012,3544,521,22838,0,49,49,0,0,23408,15208,15208,5600,1300,6900,1300,23408,6.44,
440000,Corn,UP,Ukraine,2012/2013,4370,1300,20922,0,44,44,0,0,22266,12726,12726,7300,1300,8600,940,22266,4.79,
440000,Corn,UP,Ukraine,2013/2014,4825,940,30900,0,66,66,0,1,31906,20004,20004,9200,1400,10600,1302,31906,6.4,
440000,Corn,UP,Ukraine,2014/2015,4625,1302,28450,0,28,28,0,0,29780,19661,19661,7200,1400,8600,1519,29780,6.15,
440000,Corn,UP,Ukraine,2015/2016,4085,1519,23333,0,28,28,0,0,24880,16595,16595,5500,1400,6900,1385,24880,5.71,
440000,Corn,UP,Ukraine,2016/2017,4239,1385,27969,0,29,29,0,1,29383,21334,21334,5100,1400,6500,1549,29383,6.6,
440000,Corn,UP,Ukraine,2017/2018,4433,1549,24115,0,39,39,0,1,25703,18036,18036,4900,1300,6200,1467,25703,5.44,
440000,Corn,UP,Ukraine,2018/2019,4567,1467,35805,0,40,40,0,0,37312,29500,29500,4800,1400,6200,1612,37312,7.84,
440000,Corn,US,United States,2000/2001,29316,43628,251854,0,173,179,0,0,295655,49313,48329,147807,50295,198102,48240,295655,8.59,
440000,Corn,US,United States,2001/2002,27830,48240,241377,0,258,254,0,0,289875,48383,47271,148475,52466,200941,40551,289875,8.67,
440000,Corn,US,United States,2002/2003,28057,40551,227767,0,367,374,0,0,268685,40334,40924,140838,59910,200748,27603,268685,8.12,
440000,Corn,US,United States,2003/2004,28710,27603,256229,0,358,356,0,0,284190,48258,48809,146759,64836,211595,24337,284190,8.93,
440000,Corn,US,United States,2004/2005,29798,24337,299876,0,275,281,0,0,324488,46181,45347,155751,68859,224610,53697,324488,10.06,
440000,Corn,US,United States,2005/2006,30399,53697,282263,0,224,210,0,0,336184,54201,56084,155234,76781,232015,49968,336184,9.29,
440000,Corn,US,United States,2006/2007,28586,49968,267503,0,304,319,0,0,317775,53987,54214,140604,90070,230674,33114,317775,9.36,
440000,Corn,US,United States,2007/2008,35014,33114,331177,0,509,501,0,0,364800,61913,60663,148674,112958,261632,41255,364800,9.46,
440000,Corn,US,United States,2008/2009,31796,41255,305911,0,344,337,0,0,347510,46965,47758,130260,127781,258041,42504,347510,9.62,
440000,Corn,US,United States,2009/2010,32169,42504,331921,0,212,237,0,0,374637,50270,49696,129434,151553,280987,43380,374637,10.32,
440000,Corn,US,United States,2010/2011,32960,43380,315618,0,703,684,0,0,359701,46508,45162,121167,163382,284549,28644,359701,9.58,
440000,Corn,US,United States,2011/2012,33945,28644,312789,0,746,765,0,0,342179,39096,38342,114612,163349,277961,25122,342179,9.22,
440000,Corn,US,United States,2012/2013,35356,25122,273192,0,4063,4265,0,0,302377,18545,18262,109444,153529,262973,20859,302377,7.73,
440000,Corn,US,United States,2013/2014,35394,20859,351316,0,909,727,0,0,373084,48790,50691,127112,165890,293002,31292,373084,9.93,
440000,Corn,US,United States,2014/2015,33648,31292,361136,0,804,809,0,0,393232,47421,46831,134307,167530,301837,43974,393232,10.73,
440000,Corn,US,United States,2015/2016,32680,43974,345506,0,1716,1782,0,0,391196,48228,51056,129999,168846,298845,44123,391196,10.57,
440000,Corn,US,United States,2016/2017,35106,44123,384778,0,1450,1451,0,0,430351,58270,55618,138935,174893,313828,58253,430351,10.96,
440000,Corn,US,United States,2017/2018,33481,58253,371096,0,915,846,0,0,430264,61916,63668,134735,179246,313981,54367,430264,11.08,
440000,Corn,US,United States,2018/2019,33079,54367,366287,0,889,850,0,0,421543,53342,53500,133991,174760,308751,59450,421543,11.07,
440000,Corn,UY,Uruguay,2000/2001,57,3,267,0,63,63,0,0,333,2,2,200,110,310,21,333,4.68,
440000,Corn,UY,Uruguay,2001/2002,49,21,163,0,9,3,0,0,193,6,6,85,100,185,2,193,3.33,
440000,Corn,UY,Uruguay,2002/2003,39,2,179,0,91,35,0,0,272,0,0,150,100,250,22,272,4.59,
440000,Corn,UY,Uruguay,2003/2004,45,22,223,0,36,81,0,0,281,0,0,150,110,260,21,281,4.96,
440000,Corn,UY,Uruguay,2004/2005,61,21,251,0,146,63,0,0,418,0,0,275,110,385,33,418,4.12,
440000,Corn,UY,Uruguay,2005/2006,49,33,205,0,132,191,0,0,370,34,0,200,110,310,26,370,4.18,
440000,Corn,UY,Uruguay,2006/2007,59,26,339,0,71,92,0,0,436,66,101,225,110,335,35,436,5.75,
440000,Corn,UY,Uruguay,2007/2008,81,35,335,0,192,141,0,0,562,21,21,275,120,395,146,562,4.14,
440000,Corn,UY,Uruguay,2008/2009,88,146,270,0,48,116,0,0,464,114,0,200,120,320,30,464,3.07,
440000,Corn,UY,Uruguay,2009/2010,96,30,529,0,53,31,0,0,612,151,264,300,120,420,41,612,5.51,
440000,Corn,UY,Uruguay,2010/2011,81,41,289,0,21,44,0,0,351,49,0,150,130,280,22,351,3.57,
440000,Corn,UY,Uruguay,2011/2012,124,22,528,0,29,16,0,0,579,256,166,170,130,300,23,579,4.26,
440000,Corn,UY,Uruguay,2012/2013,123,23,695,0,201,68,0,0,919,181,311,350,130,480,258,919,5.65,
440000,Corn,UY,Uruguay,2013/2014,131,258,565,0,213,259,0,0,1036,26,32,600,150,750,260,1036,4.31,
440000,Corn,UY,Uruguay,2014/2015,83,260,478,0,184,209,0,0,922,1,0,600,150,750,171,922,5.76,
440000,Corn,UY,Uruguay,2015/2016,83,171,487,0,126,111,0,0,784,0,0,550,150,700,84,784,5.87,
440000,Corn,UY,Uruguay,2016/2017,66,84,471,0,304,184,0,0,859,0,0,600,150,750,109,859,7.14,
440000,Corn,UY,Uruguay,2017/2018,71,109,309,0,534,553,0,0,952,0,0,700,150,850,102,952,4.35,
440000,Corn,UY,Uruguay,2018/2019,107,102,815,0,200,300,0,0,1117,50,50,730,150,880,187,1117,7.62,
440000,Corn,UZ,Uzbekistan,2000/2001,20,13,55,0,0,0,0,0,68,7,7,16,40,56,5,68,2.75,
440000,Corn,UZ,Uzbekistan,2001/2002,15,5,30,0,0,0,0,0,35,0,0,10,20,30,5,35,2.0,
440000,Corn,UZ,Uzbekistan,2002/2003,35,5,150,0,0,0,0,0,155,0,0,100,20,120,35,155,4.29,
440000,Corn,UZ,Uzbekistan,2003/2004,35,35,145,0,0,0,0,0,180,0,0,120,30,150,30,180,4.14,
440000,Corn,UZ,Uzbekistan,2004/2005,35,30,155,0,0,0,0,0,185,0,0,120,30,150,35,185,4.43,
440000,Corn,UZ,Uzbekistan,2005/2006,35,35,160,0,0,0,0,0,195,0,0,150,25,175,20,195,4.57,
440000,Corn,UZ,Uzbekistan,2006/2007,35,20,160,0,0,0,0,0,180,0,0,150,25,175,5,180,4.57,
440000,Corn,UZ,Uzbekistan,2007/2008,35,5,160,0,5,5,0,0,170,0,0,125,25,150,20,170,4.57,
440000,Corn,UZ,Uzbekistan,2008/2009,35,20,160,0,25,25,0,0,205,0,0,150,25,175,30,205,4.57,
440000,Corn,UZ,Uzbekistan,2009/2010,35,30,160,0,10,10,0,0,200,0,0,150,25,175,25,200,4.57,
440000,Corn,UZ,Uzbekistan,2010/2011,35,25,160,0,10,10,0,0,195,0,0,150,25,175,20,195,4.57,
440000,Corn,UZ,Uzbekistan,2011/2012,35,20,160,0,8,8,0,0,188,0,0,150,25,175,13,188,4.57,
440000,Corn,UZ,Uzbekistan,2012/2013,41,13,328,0,0,0,0,0,341,0,0,300,25,325,16,341,8.0,
440000,Corn,UZ,Uzbekistan,2013/2014,34,16,360,0,17,18,0,0,393,0,0,350,25,375,18,393,10.59,
440000,Corn,UZ,Uzbekistan,2014/2015,36,18,412,0,46,54,0,0,476,0,0,400,30,430,46,476,11.44,
440000,Corn,UZ,Uzbekistan,2015/2016,37,46,440,0,34,24,0,0,520,0,0,425,35,460,60,520,11.89,
440000,Corn,UZ,Uzbekistan,2016/2017,40,60,445,0,23,26,0,0,528,0,0,445,40,485,43,528,11.13,
440000,Corn,UZ,Uzbekistan,2017/2018,40,43,400,0,41,41,0,0,484,0,0,430,40,470,14,484,10.0,
440000,Corn,UZ,Uzbekistan,2018/2019,40,14,400,0,80,80,0,0,494,0,0,440,40,480,14,494,10.0,
440000,Corn,VE,Venezuela,2000/2001,450,205,1150,0,1207,1207,0,1155,2562,3,3,1300,1200,2500,59,2562,2.56,
440000,Corn,VE,Venezuela,2001/2002,450,59,1150,0,515,515,0,504,1724,6,6,400,1200,1600,118,1724,2.56,
440000,Corn,VE,Venezuela,2002/2003,400,118,1150,0,675,675,0,652,1943,0,0,500,1250,1750,193,1943,2.88,
440000,Corn,VE,Venezuela,2003/2004,390,193,1170,0,687,687,0,670,2050,0,0,600,1250,1850,200,2050,3.0,
440000,Corn,VE,Venezuela,2004/2005,500,200,1600,0,106,106,0,93,1906,0,0,750,1000,1750,156,1906,3.2,
440000,Corn,VE,Venezuela,2005/2006,500,156,1600,0,152,152,0,134,1908,0,0,750,1000,1750,158,1908,3.2,
440000,Corn,VE,Venezuela,2006/2007,600,158,2000,0,534,534,0,515,2692,0,0,1200,1200,2400,292,2692,3.33,
440000,Corn,VE,Venezuela,2007/2008,600,292,1800,0,1103,1103,0,1086,3195,0,0,1350,1350,2700,495,3195,3.0,
440000,Corn,VE,Venezuela,2008/2009,540,495,1800,0,1336,1336,0,1146,3631,0,0,1700,1500,3200,431,3631,3.33,
440000,Corn,VE,Venezuela,2009/2010,400,431,1634,0,2198,2198,0,1121,4263,0,0,1900,1500,3400,863,4263,4.09,
440000,Corn,VE,Venezuela,2010/2011,430,863,1300,0,1251,1251,0,852,3414,0,0,1600,1500,3100,314,3414,3.02,
440000,Corn,VE,Venezuela,2011/2012,430,314,1300,0,2596,2596,0,1398,4210,0,0,2300,1550,3850,360,4210,3.02,
440000,Corn,VE,Venezuela,2012/2013,417,360,1300,0,2154,2154,0,1080,3814,0,0,2100,1550,3650,164,3814,3.12,
440000,Corn,VE,Venezuela,2013/2014,443,164,1360,0,2626,2626,0,1061,4150,0,0,2200,1600,3800,350,4150,3.07,
440000,Corn,VE,Venezuela,2014/2015,400,350,1150,0,2433,2433,0,806,3933,0,0,1900,1600,3500,433,3933,2.88,
440000,Corn,VE,Venezuela,2015/2016,400,433,1150,0,1738,1738,0,1080,3321,0,0,1600,1500,3100,221,3321,2.88,
440000,Corn,VE,Venezuela,2016/2017,400,221,1000,0,1238,1238,0,384,2459,0,0,1200,1150,2350,109,2459,2.5,
440000,Corn,VE,Venezuela,2017/2018,350,109,600,0,1387,1387,0,440,2096,0,0,1000,1000,2000,96,2096,1.71,
440000,Corn,VE,Venezuela,2018/2019,220,96,700,0,1000,1000,0,0,1796,0,0,800,950,1750,46,1796,3.18,
440000,Corn,VM,Vietnam,2000/2001,730,0,2006,0,50,50,0,0,2056,98,103,1538,420,1958,0,2056,2.75,
440000,Corn,VM,Vietnam,2001/2002,730,0,2162,0,122,263,0,0,2284,17,12,1817,450,2267,0,2284,2.96,
440000,Corn,VM,Vietnam,2002/2003,816,0,2511,0,311,344,0,0,2822,1,3,2248,550,2798,23,2822,3.08,
440000,Corn,VM,Vietnam,2003/2004,913,23,3136,0,204,36,0,0,3363,43,76,2400,550,2950,370,3363,3.44,
440000,Corn,VM,Vietnam,2004/2005,991,370,3431,0,206,291,0,0,4007,41,3,3100,600,3700,266,4007,3.46,
440000,Corn,VM,Vietnam,2005/2006,1053,266,3787,0,475,475,0,17,4528,1,0,3400,850,4250,277,4528,3.6,
440000,Corn,VM,Vietnam,2006/2007,1033,277,3855,0,650,650,0,11,4782,1,1,3600,900,4500,281,4782,3.73,
440000,Corn,VM,Vietnam,2007/2008,1096,281,4303,0,500,700,0,42,5084,1,10,3700,1000,4700,383,5084,3.93,
440000,Corn,VM,Vietnam,2008/2009,1140,383,4573,0,1100,1250,0,52,6056,10,1,4400,1100,5500,546,6056,4.01,
440000,Corn,VM,Vietnam,2009/2010,1087,546,4432,0,1500,1600,0,25,6478,0,0,5000,1000,6000,478,6478,4.08,
440000,Corn,VM,Vietnam,2010/2011,1127,478,4607,0,1300,1000,0,12,6385,0,0,4800,1100,5900,485,6385,4.09,
440000,Corn,VM,Vietnam,2011/2012,1121,485,4836,0,1100,1600,0,2,6421,5,5,5000,1000,6000,416,6421,4.31,
440000,Corn,VM,Vietnam,2012/2013,1157,416,4974,0,1500,1600,0,0,6890,5,5,5300,1100,6400,485,6890,4.3,
440000,Corn,VM,Vietnam,2013/2014,1170,485,5191,0,3500,4300,0,511,9176,400,400,6900,1300,8200,576,9176,4.44,
440000,Corn,VM,Vietnam,2014/2015,1178,576,5192,0,5000,6800,0,11,10768,500,500,8100,1300,9400,868,10768,4.41,
440000,Corn,VM,Vietnam,2015/2016,1150,868,5230,0,8000,8100,0,507,14098,500,500,10800,1400,12200,1398,14098,4.55,
440000,Corn,VM,Vietnam,2016/2017,1100,1398,5056,0,8100,8500,0,111,14554,500,500,11500,1400,12900,1154,14554,4.6,
440000,Corn,VM,Vietnam,2017/2018,1039,1154,4905,0,8600,9400,0,1913,14659,500,500,12100,1400,13500,659,14659,4.72,
440000,Corn,VM,Vietnam,2018/2019,950,659,4560,0,10200,10200,0,0,15419,500,500,12600,1400,14000,919,15419,4.8,
440000,Corn,YM,Yemen,2000/2001,32,0,48,0,200,200,0,0,248,0,0,0,248,248,0,248,1.5,
440000,Corn,YM,Yemen,2001/2002,35,0,50,0,264,264,0,34,314,0,0,0,314,314,0,314,1.43,
440000,Corn,YM,Yemen,2002/2003,32,0,42,0,252,252,0,0,294,0,0,25,269,294,0,294,1.31,
440000,Corn,YM,Yemen,2003/2004,30,0,33,0,244,244,0,20,277,0,0,25,252,277,0,277,1.1,
440000,Corn,YM,Yemen,2004/2005,38,0,32,0,261,261,0,0,293,0,0,25,268,293,0,293,0.84,
440000,Corn,YM,Yemen,2005/2006,39,0,31,0,317,317,0,0,348,0,0,100,248,348,0,348,0.8,
440000,Corn,YM,Yemen,2006/2007,43,0,66,0,424,424,0,0,490,10,10,250,200,450,30,490,1.54,
440000,Corn,YM,Yemen,2007/2008,52,30,87,0,417,417,0,44,534,10,10,275,225,500,24,534,1.67,
440000,Corn,YM,Yemen,2008/2009,43,24,66,0,486,486,0,0,576,10,10,300,225,525,41,576,1.54,
440000,Corn,YM,Yemen,2009/2010,37,41,56,0,511,511,0,0,608,10,10,325,250,575,23,608,1.51,
440000,Corn,YM,Yemen,2010/2011,53,23,89,0,343,343,0,0,455,15,15,250,175,425,15,455,1.68,
440000,Corn,YM,Yemen,2011/2012,44,15,67,0,601,601,0,0,683,10,10,400,175,575,98,683,1.52,
440000,Corn,YM,Yemen,2012/2013,45,98,79,0,574,574,0,0,751,10,10,450,175,625,116,751,1.76,
440000,Corn,YM,Yemen,2013/2014,50,116,75,0,609,609,0,0,800,10,10,500,200,700,90,800,1.5,
440000,Corn,YM,Yemen,2014/2015,47,90,65,0,549,549,0,0,704,10,10,400,225,625,69,704,1.38,
440000,Corn,YM,Yemen,2015/2016,37,69,43,0,609,609,0,0,721,10,10,420,275,695,16,721,1.16,
440000,Corn,YM,Yemen,2016/2017,34,16,37,0,582,582,0,2,635,10,10,340,275,615,10,635,1.09,
440000,Corn,YM,Yemen,2017/2018,37,10,42,0,687,687,0,0,739,10,10,410,300,710,19,739,1.14,
440000,Corn,YM,Yemen,2018/2019,37,19,40,0,600,600,0,0,659,10,10,360,270,630,19,659,1.08,
440000,Corn,ZA,Zambia,2000/2001,750,8,1260,0,110,110,0,0,1378,0,0,50,1250,1300,78,1378,1.68,
440000,Corn,ZA,Zambia,2001/2002,582,78,802,0,146,122,0,7,1026,0,0,50,950,1000,26,1026,1.38,
440000,Corn,ZA,Zambia,2002/2003,575,26,606,0,146,135,0,0,778,0,0,50,700,750,28,778,1.05,
440000,Corn,ZA,Zambia,2003/2004,671,28,1040,0,26,25,0,0,1094,100,100,50,850,900,94,1094,1.55,
440000,Corn,ZA,Zambia,2004/2005,631,94,1213,0,3,2,0,0,1310,150,150,50,1000,1050,110,1310,1.92,
440000,Corn,ZA,Zambia,2005/2006,466,110,870,0,156,154,0,0,1136,0,25,50,950,1000,136,1136,1.87,
440000,Corn,ZA,Zambia,2006/2007,619,136,1425,0,5,5,0,0,1566,200,175,50,1150,1200,166,1566,2.3,
440000,Corn,ZA,Zambia,2007/2008,585,166,1366,0,5,5,0,0,1537,100,100,50,1200,1250,187,1537,2.34,
440000,Corn,ZA,Zambia,2008/2009,540,187,1212,0,60,60,0,0,1459,0,0,50,1200,1250,209,1459,2.24,
440000,Corn,ZA,Zambia,2009/2010,912,209,1889,0,5,5,0,0,2103,100,100,100,1600,1700,303,2103,2.07,
440000,Corn,ZA,Zambia,2010/2011,1081,303,2800,0,5,5,0,0,3108,300,300,200,1700,1900,908,3108,2.59,
440000,Corn,ZA,Zambia,2011/2012,1102,908,3020,0,0,0,0,0,3928,500,500,500,1800,2300,1128,3928,2.74,
440000,Corn,ZA,Zambia,2012/2013,1075,1128,2850,0,0,0,0,0,3978,500,500,500,1800,2300,1178,3978,2.65,
440000,Corn,ZA,Zambia,2013/2014,998,1178,2533,0,5,5,0,0,3716,200,200,500,1800,2300,1216,3716,2.54,
440000,Corn,ZA,Zambia,2014/2015,1205,1216,3351,0,5,5,0,0,4572,700,700,500,2000,2500,1372,4572,2.78,
440000,Corn,ZA,Zambia,2015/2016,964,1372,2618,0,5,5,0,0,3995,700,700,500,2000,2500,795,3995,2.72,
440000,Corn,ZA,Zambia,2016/2017,1158,795,2873,0,5,5,0,0,3673,600,600,500,1800,2300,773,3673,2.48,
440000,Corn,ZA,Zambia,2017/2018,1434,773,3607,0,5,5,0,0,4385,700,700,500,1900,2400,1285,4385,2.52,
440000,Corn,ZA,Zambia,2018/2019,1086,1285,2395,0,5,5,0,0,3685,300,300,500,2000,2500,885,3685,2.21,
440000,Corn,RH,Zimbabwe,2000/2001,1417,600,2148,0,50,50,0,0,2798,200,100,400,1498,1898,700,2798,1.52,
440000,Corn,RH,Zimbabwe,2001/2002,1223,700,1467,0,60,311,0,8,2227,100,0,400,1327,1727,400,2227,1.2,
440000,Corn,RH,Zimbabwe,2002/2003,1320,400,500,0,631,625,0,0,1531,0,0,50,1300,1350,181,1531,0.38,
440000,Corn,RH,Zimbabwe,2003/2004,1355,181,800,0,415,233,0,0,1396,0,0,50,1200,1250,146,1396,0.59,
440000,Corn,RH,Zimbabwe,2004/2005,1365,146,900,0,287,731,0,0,1333,0,0,125,1208,1333,0,1333,0.66,
440000,Corn,RH,Zimbabwe,2005/2006,1200,0,750,0,1033,671,0,0,1783,0,0,75,1708,1783,0,1783,0.63,
440000,Corn,RH,Zimbabwe,2006/2007,1300,0,900,0,150,500,0,0,1050,0,0,50,1000,1050,0,1050,0.69,
440000,Corn,RH,Zimbabwe,2007/2008,1250,0,700,0,700,550,0,0,1400,0,0,50,1350,1400,0,1400,0.56,
440000,Corn,RH,Zimbabwe,2008/2009,1300,0,525,0,600,400,0,0,1125,0,0,50,1075,1125,0,1125,0.4,
440000,Corn,RH,Zimbabwe,2009/2010,1100,0,650,0,300,300,0,0,950,0,0,50,875,925,25,950,0.59,
440000,Corn,RH,Zimbabwe,2010/2011,1350,25,1000,0,300,300,0,0,1325,0,0,50,1250,1300,25,1325,0.74,
